C11,C21,C31,C12,C22,C32,C13,C23,C33,dens
0.27346143,0.060966178,-1.3491559e-12,0.060966178,0.4393101,-2.505482e-12,-1.34889e-12,-2.5064264e-12,0.065019741,0.6416
0.27346143,0.060966178,-1.3488004e-12,0.060966178,0.4393101,-2.506233e-12,-1.3488233e-12,-2.5053198e-12,0.065019741,0.6416
0.27346143,0.060966179,-1.3486582e-12,0.060966179,0.4393101,-2.505475e-12,-1.3498393e-12,-2.5058295e-12,0.065019741,0.6416
0.27346156,0.060966205,-1.3487734e-12,0.060966205,0.43931011,-2.506499e-12,-1.349033e-12,-2.5065961e-12,0.065019768,0.6416
0.27347326,0.060968734,-1.349355e-12,0.060968734,0.43931106,-2.5058975e-12,-1.3485764e-12,-2.5060879e-12,0.065022364,0.6416
0.27458969,0.061209843,-1.3541906e-12,0.061209843,0.43940278,-2.5068964e-12,-1.3538355e-12,-2.5066382e-12,0.065270174,0.6416
0.32783577,0.07275986,-1.3098251e-12,0.07275986,0.44480183,-2.1204906e-12,-1.3101099e-12,-2.1208465e-12,0.077694991,0.6528
0.54415777,0.13486121,1.6079398e-11,0.13486121,0.54779886,2.2198229e-11,1.6079217e-11,2.2198641e-11,0.15421136,0.7472
0.95303641,0.28631847,2.865104e-11,0.28631847,0.97817732,5.4762382e-11,2.8650164e-11,5.4762905e-11,0.33608052,0.952
1.0987638,0.32962912,2.5682661e-14,0.32962912,1.0987638,2.6376462e-14,2.6866446e-14,2.5643872e-14,0.38456729,1
1.0989011,0.32967033,2.5912542e-14,0.32967033,1.0989011,2.5787216e-14,2.5995557e-14,2.7119997e-14,0.38461538,1
1.0989011,0.32967033,2.6388967e-14,0.32967033,1.0989011,2.6930935e-14,2.6222652e-14,2.6615292e-14,0.38461538,1
1.0989011,0.32967033,2.5384134e-14,0.32967033,1.0989011,2.550371e-14,2.574026e-14,2.8576893e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.27335143,0.060928716,-1.3516233e-12,0.060928716,0.43920747,-2.5125392e-12,-1.3514196e-12,-2.5118513e-12,0.064968943,0.6416
0.27335143,0.060928716,-1.3517918e-12,0.060928716,0.43920747,-2.512436e-12,-1.3515031e-12,-2.5117163e-12,0.064968943,0.6416
0.27335143,0.060928716,-1.351148e-12,0.060928716,0.43920747,-2.5108615e-12,-1.3510199e-12,-2.5111653e-12,0.064968943,0.6416
0.27335148,0.060928727,-1.3513512e-12,0.060928727,0.43920748,-2.5119735e-12,-1.3517853e-12,-2.5114547e-12,0.064968954,0.6416
0.27335628,0.060929813,-1.3510605e-12,0.060929813,0.4392084,-2.5120848e-12,-1.3514983e-12,-2.51159e-12,0.0649701,0.6416
0.27381797,0.061034226,-1.3484375e-12,0.061034226,0.43929744,-2.5020737e-12,-1.3484313e-12,-2.5022262e-12,0.065080269,0.6416
0.30434949,0.068133345,-1.0338923e-12,0.068133345,0.44632806,-1.7524436e-12,-1.0335232e-12,-1.7526438e-12,0.072656084,0.6464
0.48683704,0.12713429,6.2675827e-12,0.12713429,0.57305536,1.9575329e-11,6.2677892e-12,1.9576037e-11,0.1420328,0.7344
0.79831814,0.24590453,1.720192e-11,0.24590453,0.88928496,1.5778789e-10,1.7201381e-11,1.5778755e-10,0.29024653,0.9104
1.092885,0.32787726,2.6323787e-14,0.32787726,1.0933455,2.6194809e-14,2.6025149e-14,2.6241509e-14,0.38251296,0.9984
1.0989003,0.32967009,2.5637249e-14,0.32967009,1.0989003,2.6863205e-14,2.5918477e-14,2.799032e-14,0.38461511,1
1.0989011,0.32967033,2.5896062e-14,0.32967033,1.0989011,2.5929359e-14,2.697886e-14,2.7368905e-14,0.38461538,1
1.0989011,0.32967033,2.5356807e-14,0.32967033,1.0989011,2.6865077e-14,2.5560013e-14,2.6840894e-14,0.38461538,1
1.0989011,0.32967033,2.6461282e-14,0.32967033,1.0989011,2.6584968e-14,2.5777383e-14,2.5268379e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.19382242,0.029870854,-9.9853167e-13,0.029870854,0.3219195,-6.7876034e-12,-9.9855494e-13,-6.7880295e-12,0.017230047,0.4384
0.19382242,0.029870854,-9.9825203e-13,0.029870854,0.3219195,-6.7886855e-12,-9.9826369e-13,-6.7876528e-12,0.017230047,0.4384
0.19382242,0.029870854,-9.9847529e-13,0.029870854,0.3219195,-6.7885522e-12,-9.9809707e-13,-6.7883205e-12,0.017230047,0.4384
0.19382274,0.029870901,-9.9834903e-13,0.029870901,0.32191951,-6.787695e-12,-9.9859856e-13,-6.7881301e-12,0.017230095,0.4384
0.19385301,0.029875483,-9.9918108e-13,0.029875483,0.32192114,-6.7906251e-12,-9.9947749e-13,-6.7907833e-12,0.017234692,0.4384
0.19668161,0.030303612,-1.0682288e-12,0.030303612,0.32207615,-7.0468259e-12,-1.0682152e-12,-7.0460011e-12,0.017666081,0.44
0.28919739,0.045352223,-6.2708581e-12,0.045352223,0.33193944,-1.4191577e-11,-6.271037e-12,-1.4190712e-11,0.034425694,0.4864
0.53663451,0.11884279,-1.2744029e-11,0.11884279,0.49480914,-6.5104986e-12,-1.2743437e-11,-6.5106241e-12,0.12614017,0.6976
0.91552134,0.27495657,3.2702177e-11,0.27495657,0.94802207,9.3480512e-11,3.2701417e-11,9.3481146e-11,0.32240043,0.9344
1.0986701,0.32960102,2.6917016e-14,0.32960102,1.0986704,2.5883892e-14,2.6529721e-14,2.5768833e-14,0.38453448,1
1.0989011,0.32967032,2.5109581e-14,0.32967032,1.0989011,2.5774482e-14,2.6293011e-14,2.6280652e-14,0.38461538,1
1.0989011,0.32967033,2.6738301e-14,0.32967033,1.0989011,2.6278468e-14,2.634913e-14,2.6301805e-14,0.38461538,1
1.0989011,0.32967033,2.6625138e-14,0.32967033,1.0989011,2.5888125e-14,2.528558e-14,2.6431435e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.38058644,0.083367185,1.6623639e-14,0.083367185,0.52623336,1.6612992e-14,1.6949739e-14,1.7058337e-14,0.059083508,0.6448
0.38058644,0.083367185,1.6381239e-14,0.083367185,0.52623336,1.7263087e-14,1.6489764e-14,1.662712e-14,0.059083508,0.6448
0.38058644,0.083367185,1.6902315e-14,0.083367185,0.52623336,1.6923943e-14,1.6580851e-14,1.5867703e-14,0.059083508,0.6448
0.38058648,0.083367193,1.6838441e-14,0.083367193,0.52623337,1.6401449e-14,1.6125896e-14,1.7046285e-14,0.059083515,0.6448
0.38059068,0.083367946,1.485207e-14,0.083367946,0.52623388,1.335535e-14,1.5328883e-14,1.3405249e-14,0.059084137,0.6448
0.3809961,0.083440609,-9.4879289e-14,0.083440609,0.52628321,-2.3568689e-13,-9.4850909e-14,-2.3526685e-13,0.059144199,0.6448
0.4131106,0.089227834,-1.0039909e-11,0.089227834,0.53045251,-1.439094e-11,-1.0039311e-11,-1.439023e-11,0.064132094,0.656
0.67511206,0.15261872,-3.5951923e-11,0.15261872,0.62446716,-3.2952571e-12,-3.5952155e-11,-3.2943245e-12,0.14816817,0.776
1.0947938,0.32842063,1.0677343e-13,0.32842063,1.0947318,1.9589388e-13,1.0771299e-13,1.9575512e-13,0.38315586,1
1.0989004,0.32967011,2.6133358e-14,0.32967011,1.0989004,2.7111518e-14,2.5415351e-14,2.6072327e-14,0.38461513,1
1.0989011,0.32967033,2.6510005e-14,0.32967033,1.0989011,2.5960567e-14,2.672943e-14,2.6713646e-14,0.38461538,1
1.0989011,0.32967033,2.7191921e-14,0.32967033,1.0989011,2.6124902e-14,2.6724866e-14,2.6010113e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.27345699,0.060964987,-1.3491009e-12,0.060964987,0.4393059,-2.5058199e-12,-1.3490536e-12,-2.5061465e-12,0.065018942,0.6416
0.27345699,0.060964987,-1.3495965e-12,0.060964987,0.4393059,-2.5064021e-12,-1.3495767e-12,-2.5073222e-12,0.065018942,0.6416
0.273457,0.060964987,-1.3493731e-12,0.060964987,0.4393059,-2.5071486e-12,-1.3487407e-12,-2.5062275e-12,0.065018942,0.6416
0.27345712,0.060965014,-1.3495649e-12,0.060965014,0.43930591,-2.506092e-12,-1.3484753e-12,-2.5068972e-12,0.065018971,0.6416
0.27346928,0.06096765,-1.3495524e-12,0.06096765,0.43930689,-2.5064991e-12,-1.3497749e-12,-2.5067433e-12,0.065021729,0.6416
0.2746278,0.061218873,-1.3549992e-12,0.061218873,0.43940027,-2.5079792e-12,-1.3553471e-12,-2.5087285e-12,0.065284854,0.6416
0.32959607,0.073192491,-1.3331048e-12,0.073192491,0.44489336,-2.155877e-12,-1.3326327e-12,-2.1548525e-12,0.078423909,0.6544
0.55368179,0.137816,2.1246235e-11,0.137816,0.55121041,2.6660778e-11,2.1245388e-11,2.6660238e-11,0.159849,0.7552
0.99349899,0.29710368,1.7855849e-11,0.29710368,1.0048771,2.3980742e-11,1.7855431e-11,2.3979178e-11,0.34797788,0.9632
1.0988408,0.32965222,2.5601393e-14,0.32965222,1.0988408,2.5784428e-14,2.7096132e-14,2.7795933e-14,0.38459426,1
1.0989011,0.32967033,2.5683522e-14,0.32967033,1.0989011,2.6095637e-14,2.6335868e-14,2.551766e-14,0.38461538,1
1.0989011,0.32967033,2.6252717e-14,0.32967033,1.0989011,2.6133617e-14,2.5665104e-14,2.6237128e-14,0.38461538,1
1.0989011,0.32967033,2.536394e-14,0.32967033,1.0989011,2.5840741e-14,2.6093581e-14,2.6988794e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.2734617,0.060966268,-1.3487287e-12,0.060966268,0.43931034,-2.5054325e-12,-1.3485777e-12,-2.5061222e-12,0.065019863,0.6416
0.2734617,0.060966268,-1.3492995e-12,0.060966268,0.43931034,-2.5050424e-12,-1.3495584e-12,-2.5063808e-12,0.065019863,0.6416
0.2734617,0.060966268,-1.349314e-12,0.060966268,0.43931034,-2.5057853e-12,-1.3488614e-12,-2.506032e-12,0.065019863,0.6416
0.27346172,0.060966275,-1.3489527e-12,0.060966275,0.43931036,-2.5050069e-12,-1.3489819e-12,-2.5060534e-12,0.06501987,0.6416
0.27346383,0.060966903,-1.3482854e-12,0.060966903,0.43931212,-2.5057783e-12,-1.3487571e-12,-2.5051597e-12,0.065020493,0.6416
0.27366742,0.061027481,-1.3414831e-12,0.061027481,0.43948158,-2.4886369e-12,-1.342032e-12,-2.4893143e-12,0.065080662,0.6416
0.2898622,0.065936682,-8.2400992e-13,0.065936682,0.45300789,-1.4466959e-12,-8.2417049e-13,-1.4464418e-12,0.070010501,0.6448
0.44423093,0.12093422,6.6377529e-12,0.12093422,0.59612949,3.3054933e-11,6.6377447e-12,3.305612e-11,0.13489499,0.736
0.71022521,0.22318727,4.5898684e-12,0.22318727,0.85563613,1.1698832e-10,4.5902855e-12,1.1698865e-10,0.26657725,0.8896
1.0604688,0.31898077,2.932416e-14,0.31898077,1.0732806,2.8186984e-14,3.0094255e-14,2.6315233e-14,0.37264671,0.9872
1.0988888,0.32966664,2.5843705e-14,0.32966664,1.0988888,2.5279115e-14,2.4803392e-14,2.5602009e-14,0.38461108,1
1.0989011,0.32967033,2.5370664e-14,0.32967033,1.0989011,2.6365154e-14,2.5801439e-14,2.6082683e-14,0.38461538,1
1.0989011,0.32967033,2.5849473e-14,0.32967033,1.0989011,2.5007396e-14,2.6520896e-14,2.6497986e-14,0.38461538,1
1.0989011,0.32967033,2.6677471e-14,0.32967033,1.0989011,2.5485358e-14,2.6098068e-14,2.8515959e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.17944869,0.027487955,1.1072778e-14,0.027487955,0.31863688,1.0446077e-14,1.0777166e-14,1.1014043e-14,0.015644464,0.432
0.17944869,0.027487955,1.1161985e-14,0.027487955,0.31863688,1.0897723e-14,1.1096366e-14,1.1260711e-14,0.015644464,0.432
0.17944869,0.027487956,1.1767215e-14,0.027487956,0.31863688,1.1944001e-14,1.0662079e-14,1.0685276e-14,0.015644464,0.432
0.17944911,0.027488018,1.1003435e-14,0.027488018,0.3186369,1.1428624e-14,1.1689844e-14,1.0749795e-14,0.015644516,0.432
0.17948957,0.02749408,1.1117454e-14,0.02749408,0.31863856,9.942072e-15,1.1258481e-14,8.9879997e-15,0.01564958,0.432
0.18321465,0.028051788,-7.7544095e-15,0.028051788,0.31879517,-1.161163e-13,-8.1025314e-15,-1.1561887e-13,0.016117933,0.4336
0.28086266,0.043121436,-3.8932735e-12,0.043121436,0.32736524,-9.5546351e-12,-3.8937254e-12,-9.5542926e-12,0.030706581,0.4848
0.52086271,0.11147581,-1.8445679e-12,0.11147581,0.48015998,4.4475238e-12,-1.8451156e-12,4.4481273e-12,0.11376119,0.6864
0.8670033,0.25980995,2.3268521e-11,0.25980995,0.91094609,1.0642092e-10,2.3268352e-11,1.0642028e-10,0.30391054,0.9184
1.0982845,0.3294854,2.5522174e-14,0.3294854,1.0982874,2.6681302e-14,2.5194098e-14,2.5286697e-14,0.3843994,1
1.098901,0.32967031,2.6383944e-14,0.32967031,1.098901,2.6163094e-14,2.5528588e-14,2.5812082e-14,0.38461536,1
1.0989011,0.32967033,2.6646381e-14,0.32967033,1.0989011,2.6927394e-14,2.5552804e-14,2.7313586e-14,0.38461538,1
1.0989011,0.32967033,2.5687363e-14,0.32967033,1.0989011,2.7197655e-14,2.5755609e-14,2.6275704e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.31570379,0.033886307,1.2207523e-14,0.033886307,0.23973096,1.2229148e-14,1.1673649e-14,1.1810563e-14,0.014772866,0.4688
0.31570379,0.033886307,1.1674341e-14,0.033886307,0.23973096,1.1852445e-14,1.1800193e-14,1.0629573e-14,0.014772866,0.4688
0.31570379,0.033886308,1.1519938e-14,0.033886308,0.23973096,1.2372886e-14,1.2735496e-14,1.2448524e-14,0.014772866,0.4688
0.31570388,0.033886316,1.1662779e-14,0.033886316,0.23973096,1.1877765e-14,1.1645697e-14,1.2789165e-14,0.014772868,0.4688
0.31571306,0.033887102,1.189443e-14,0.033887102,0.23973134,1.2405369e-14,1.1993236e-14,1.2655401e-14,0.014773112,0.4688
0.31659388,0.033962378,1.9627849e-14,0.033962378,0.2397678,1.2999084e-14,1.9217709e-14,1.3366476e-14,0.014796556,0.4688
0.36951282,0.038068361,-5.2274968e-13,0.038068361,0.24254349,7.3905183e-14,-5.2220324e-13,7.4775533e-14,0.016438922,0.496
0.63347208,0.086187277,9.3400681e-12,0.086187277,0.35787103,-1.8317816e-12,9.340111e-12,-1.8318287e-12,0.07497358,0.688
1.079777,0.32344393,1.4951479e-14,0.32344393,1.0779891,2.1313126e-14,1.4865807e-14,2.1806949e-14,0.37731602,1
1.0988986,0.32966957,2.5697734e-14,0.32966957,1.0988986,2.493267e-14,2.6302031e-14,2.6284312e-14,0.3846145,1
1.0989011,0.32967033,2.6077944e-14,0.32967033,1.0989011,2.5573721e-14,2.5633199e-14,2.7641244e-14,0.38461538,1
1.0989011,0.32967033,2.6097625e-14,0.32967033,1.0989011,2.4960156e-14,2.9121815e-14,2.5704648e-14,0.38461538,1
1.0989011,0.32967033,2.6713487e-14,0.32967033,1.0989011,2.5985925e-14,2.7704608e-14,2.5399119e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.38058615,0.083367029,1.677534e-14,0.083367029,0.52623264,1.7198753e-14,1.7223753e-14,1.7494629e-14,0.059083338,0.6448
0.38058615,0.083367029,1.634637e-14,0.083367029,0.52623264,1.6901004e-14,1.695441e-14,1.5977821e-14,0.059083338,0.6448
0.38058615,0.083367029,1.5965504e-14,0.083367029,0.52623264,1.8101614e-14,1.546536e-14,1.80356e-14,0.059083338,0.6448
0.38058618,0.083367036,1.7016399e-14,0.083367036,0.52623264,1.6997622e-14,1.695433e-14,1.7689259e-14,0.059083343,0.6448
0.3805898,0.083367689,1.5485454e-14,0.083367689,0.52623306,1.5599246e-14,1.5930237e-14,1.4324977e-14,0.059083847,0.6448
0.38093877,0.083430641,-3.2920398e-14,0.083430641,0.52627281,-9.5684553e-14,-3.3667389e-14,-9.6817129e-14,0.059132409,0.6448
0.40759779,0.088250369,-4.9310219e-12,0.088250369,0.52955336,-7.6614221e-12,-4.9315151e-12,-7.6610473e-12,0.062995127,0.656
0.63732684,0.14103873,-2.4942504e-12,0.14103873,0.60237877,4.454511e-12,-2.4957878e-12,4.4537776e-12,0.12881769,0.7568
1.0944178,0.32830954,4.6683679e-14,0.32830954,1.0943652,9.5492185e-14,4.7425528e-14,9.4289997e-14,0.38302688,1
1.0989005,0.32967015,2.5920284e-14,0.32967015,1.0989005,2.5326053e-14,2.5927522e-14,2.6390475e-14,0.38461518,1
1.0989011,0.32967033,2.6086695e-14,0.32967033,1.0989011,2.6260427e-14,2.5643722e-14,2.5460198e-14,0.38461538,1
1.0989011,0.32967033,2.4884063e-14,0.32967033,1.0989011,2.6478453e-14,2.5515693e-14,2.8637118e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.30095548,0.026899199,1.0530296e-14,0.026899199,0.19522615,1.1829391e-14,1.0131876e-14,1.0863844e-14,0.01229234,0.4224
0.30095548,0.026899199,1.0244834e-14,0.026899199,0.19522615,9.8904394e-15,1.0017133e-14,1.0861327e-14,0.01229234,0.4224
0.30095548,0.026899199,1.0559698e-14,0.026899199,0.19522615,1.0780362e-14,1.0089749e-14,1.0352837e-14,0.01229234,0.4224
0.30095556,0.026899205,1.0674573e-14,0.026899205,0.19522615,1.04199e-14,1.0405812e-14,1.0673374e-14,0.012292343,0.4224
0.30096318,0.026899743,1.0725564e-14,0.026899743,0.19522645,1.0596675e-14,1.0493074e-14,1.0495773e-14,0.012292626,0.4224
0.30169784,0.026951583,1.6629309e-14,0.026951583,0.19525492,1.118971e-14,1.5833246e-14,1.0937004e-14,0.012319905,0.4224
0.35477251,0.030453131,-5.1614367e-13,0.030453131,0.19782785,1.7863972e-13,-5.1668508e-13,1.7920582e-13,0.014366391,0.4496
0.64622221,0.085027447,-1.1469855e-11,0.085027447,0.32861863,-3.0226336e-11,-1.1470036e-11,-3.0227017e-11,0.085596912,0.6976
1.0825499,0.32435136,2.2371572e-14,0.32435136,1.0809394,2.2813241e-14,2.2443803e-14,2.3965245e-14,0.37838533,1
1.0988991,0.32966972,2.6998405e-14,0.32966972,1.0988991,2.5336256e-14,2.5237102e-14,2.5635785e-14,0.38461467,1
1.0989011,0.32967033,2.6698964e-14,0.32967033,1.0989011,2.6200964e-14,2.5914916e-14,2.6872716e-14,0.38461538,1
1.0989011,0.32967033,2.4836635e-14,0.32967033,1.0989011,2.5440217e-14,2.5324713e-14,2.550771e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.050977983,0.065042905,7.3211694e-15,0.065042905,0.094251928,6.4085e-15,7.0235932e-15,6.7956822e-15,0.033921594,0.2816
0.050977983,0.065042905,7.6153797e-15,0.065042905,0.094251928,7.4753025e-15,7.1932873e-15,6.9574776e-15,0.033921594,0.2816
0.050977983,0.065042905,6.7714969e-15,0.065042905,0.094251928,7.3971259e-15,6.4930873e-15,8.0893295e-15,0.033921595,0.2816
0.050977999,0.065042925,6.9130516e-15,0.065042925,0.094251962,7.2308618e-15,7.1602681e-15,7.236834e-15,0.033921611,0.2816
0.05097951,0.065044785,6.756051e-15,0.065044785,0.094255238,6.5589365e-15,7.2446487e-15,7.6625332e-15,0.033923239,0.2816
0.051124865,0.065223496,6.0033445e-15,0.065223496,0.094570224,6.4087212e-15,5.8210753e-15,6.0416593e-15,0.034079529,0.2816
0.061213007,0.076783091,-6.4872088e-14,0.076783091,0.11611413,-9.3576123e-14,-6.51562e-14,-9.2759807e-14,0.044333691,0.3104
0.30287978,0.15567784,3.0081296e-13,0.15567784,0.4371232,6.1457282e-12,3.0120434e-13,6.1455176e-12,0.1646473,0.6944
1.0761057,0.32180768,1.0444854e-13,0.32180768,1.0735137,7.9384965e-14,1.0459106e-13,7.8398149e-14,0.37550965,0.992
1.0988961,0.32966884,2.5412505e-14,0.32966884,1.0988961,2.7277219e-14,2.584503e-14,2.5544465e-14,0.38461364,1
1.0989011,0.32967033,2.6536347e-14,0.32967033,1.0989011,2.6889013e-14,2.6424653e-14,2.2836569e-14,0.38461538,1
1.0989011,0.32967033,2.6020124e-14,0.32967033,1.0989011,2.6084912e-14,2.5733178e-14,2.3654724e-14,0.38461538,1
1.0989011,0.32967033,2.6604431e-14,0.32967033,1.0989011,2.5949787e-14,2.5552333e-14,2.6677978e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16339141,0.025040871,1.1169124e-14,0.025040871,0.3182634,1.1513851e-14,1.1749581e-14,1.1008247e-14,0.014866359,0.4288
0.16339141,0.025040871,1.1105536e-14,0.025040871,0.3182634,1.0845576e-14,1.1068088e-14,1.0516146e-14,0.014866359,0.4288
0.16339141,0.025040872,1.0762684e-14,0.025040872,0.3182634,1.1201261e-14,1.0500452e-14,1.0962867e-14,0.01486636,0.4288
0.16339198,0.025040958,1.1050618e-14,0.025040958,0.31826343,1.1130039e-14,1.1107082e-14,1.1071569e-14,0.014866415,0.4288
0.16344646,0.025049236,1.0763222e-14,0.025049236,0.3182655,1.0177902e-14,1.1363915e-14,1.1228069e-14,0.014871784,0.4288
0.16834047,0.025792544,6.316287e-15,0.025792544,0.31845704,-2.4387783e-14,5.7735984e-15,-2.5175076e-14,0.015362852,0.4288
0.26833394,0.041400129,-1.0124128e-12,0.041400129,0.32730513,-2.9348213e-12,-1.0124338e-12,-2.9342807e-12,0.028737711,0.4816
0.4879674,0.10160884,1.8014728e-12,0.10160884,0.47052214,4.8229494e-12,1.8017153e-12,4.8223737e-12,0.09727167,0.6544
0.77806971,0.22809243,6.3126436e-12,0.22809243,0.83770225,2.7178976e-11,6.3122933e-12,2.717938e-11,0.26191605,0.8832
1.0917117,0.32754379,2.604925e-14,0.32754379,1.0922648,2.6639889e-14,2.6895302e-14,2.6163623e-14,0.38211881,0.9984
1.0989002,0.32967007,2.5680665e-14,0.32967007,1.0989002,2.532436e-14,2.5491593e-14,2.6897989e-14,0.38461508,1
1.0989011,0.32967033,2.4804678e-14,0.32967033,1.0989011,2.4987445e-14,2.5791184e-14,2.5931729e-14,0.38461538,1
1.0989011,0.32967033,2.6777712e-14,0.32967033,1.0989011,2.5281033e-14,2.6490677e-14,2.3858556e-14,0.38461538,1
1.0989011,0.32967033,2.6461282e-14,0.32967033,1.0989011,2.6584968e-14,2.5777383e-14,2.5268379e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.27346185,0.060966323,-1.3486872e-12,0.060966323,0.43931048,-2.5053834e-12,-1.3493715e-12,-2.5063957e-12,0.065019945,0.6416
0.27346185,0.060966323,-1.3494345e-12,0.060966323,0.43931048,-2.505355e-12,-1.3491181e-12,-2.5067324e-12,0.065019945,0.6416
0.27346185,0.060966323,-1.3486723e-12,0.060966323,0.43931048,-2.5062505e-12,-1.3497099e-12,-2.5065308e-12,0.065019945,0.6416
0.27346188,0.060966332,-1.3481682e-12,0.060966332,0.43931049,-2.5053061e-12,-1.3490859e-12,-2.504858e-12,0.065019954,0.6416
0.27346548,0.060967194,-1.3490908e-12,0.060967194,0.43931158,-2.5064659e-12,-1.3485119e-12,-2.5052449e-12,0.065020885,0.6416
0.27381168,0.061050295,-1.3443329e-12,0.061050295,0.43941688,-2.494066e-12,-1.3441244e-12,-2.4946705e-12,0.065110532,0.6416
0.29875323,0.067241328,-9.5963071e-13,0.067241328,0.44812235,-1.6550372e-12,-9.5958623e-13,-1.6542838e-12,0.071813919,0.6464
0.47478755,0.12685537,9.4113847e-12,0.12685537,0.58546153,3.1515707e-11,9.4108275e-12,3.1515683e-11,0.14305824,0.7408
0.78423853,0.2433903,1.5093652e-11,0.2433903,0.88936147,1.5144261e-10,1.5093536e-11,1.5144422e-10,0.28897461,0.9088
1.0909876,0.32731677,2.5739981e-14,0.32731677,1.0917895,2.5619861e-14,2.5182332e-14,2.6792872e-14,0.3818613,0.9984
1.0989,0.32966999,2.5861373e-14,0.32966999,1.0989,2.6256112e-14,2.6054807e-14,2.6689372e-14,0.38461498,1
1.0989011,0.32967033,2.5762372e-14,0.32967033,1.0989011,2.5507796e-14,2.5639931e-14,2.6234766e-14,0.38461538,1
1.0989011,0.32967033,2.654995e-14,0.32967033,1.0989011,2.5787072e-14,2.6579054e-14,2.4686903e-14,0.38461538,1
1.0989011,0.32967033,2.5942912e-14,0.32967033,1.0989011,2.5258795e-14,2.6739292e-14,2.5901687e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.27344791,0.060961572,-1.3488227e-12,0.060961572,0.43929748,-2.5065243e-12,-1.3487055e-12,-2.5060479e-12,0.065013494,0.6416
0.27344791,0.060961572,-1.3488119e-12,0.060961572,0.43929748,-2.5065636e-12,-1.3496025e-12,-2.5064338e-12,0.065013494,0.6416
