C11,C21,C31,C12,C22,C32,C13,C23,C33,dens
1.0989011,0.32967033,2.6370169e-14,0.32967033,1.0989011,2.603513e-14,2.5628141e-14,2.6994127e-14,0.38461538,1
0.27795778,0.061152839,0.048058718,0.061152839,0.20913698,0.049558673,0.048058718,0.049558673,0.06321796,0.4432
0.27795778,0.061152839,0.048058718,0.061152839,0.20913698,0.049558673,0.048058718,0.049558673,0.06321796,0.4432
0.27795781,0.061152849,0.048058724,0.061152849,0.209137,0.04955868,0.048058724,0.04955868,0.063217963,0.4432
0.27796123,0.061153838,0.048059297,0.061153838,0.20913871,0.049559284,0.048059297,0.049559284,0.063218314,0.4432
0.27828251,0.061245886,0.048112625,0.061245886,0.20929904,0.049615872,0.048112625,0.049615872,0.063251398,0.4432
0.29037717,0.064117614,0.049560371,0.064117614,0.21483379,0.051603192,0.049560371,0.051603192,0.064585938,0.4568
0.3459053,0.069788575,0.051063144,0.069788575,0.23065414,0.056891233,0.051063144,0.056891233,0.069610977,0.5072
0.4462076,0.081547722,0.052895064,0.081547722,0.26021942,0.062872317,0.052895064,0.062872317,0.080095623,0.5864
0.55956176,0.099060946,0.054702693,0.099060946,0.31361502,0.06909414,0.054702693,0.06909414,0.097706295,0.672
0.70659061,0.13315198,0.045359773,0.13315198,0.46694989,0.060064831,0.045359773,0.060064831,0.13653195,0.78
0.85173998,0.19369161,0.025183698,0.19369161,0.65855556,0.018174379,0.025183698,0.018174379,0.21525101,0.8752
0.98963528,0.26368187,0.010340065,0.26368187,0.85666625,0.0057269717,0.010340065,0.0057269717,0.31332979,0.9464
1.0888893,0.32569225,0.00037776321,0.32569225,1.0850739,0.00032421725,0.00037776321,0.00032421725,0.38012819,0.9944
1.0988983,0.32966949,3.6119636e-11,0.32966949,1.0988983,2.8596986e-11,3.6121735e-11,2.8597721e-11,0.38461441,1
1.0989011,0.32967033,2.5681134e-14,0.32967033,1.0989011,2.5658808e-14,2.5368398e-14,2.6673371e-14,0.38461538,1
0.22428808,0.085321492,0.020031164,0.085321492,0.2242877,0.02003114,0.020031164,0.02003114,0.078194505,0.456
0.22428808,0.085321492,0.020031164,0.085321492,0.2242877,0.02003114,0.020031164,0.02003114,0.078194505,0.456
0.22428809,0.085321495,0.020031165,0.085321495,0.22428771,0.02003114,0.020031165,0.02003114,0.078194506,0.456
0.22428888,0.085321796,0.020031274,0.085321796,0.22428827,0.020031068,0.020031274,0.020031068,0.078194641,0.456
0.22436524,0.085350487,0.020041703,0.085350487,0.22434176,0.020024217,0.020041703,0.020024217,0.078207536,0.456
0.2284945,0.086695828,0.020567678,0.086695828,0.22727478,0.019760594,0.020567678,0.019760594,0.078987274,0.4576
0.25356909,0.094790958,0.02185304,0.094790958,0.24807637,0.021954272,0.02185304,0.021954272,0.085829389,0.4808
0.31384974,0.11411517,0.027408449,0.11411517,0.29864627,0.029920482,0.027408449,0.029920482,0.10471006,0.5624
0.48961354,0.15416124,0.027993513,0.15416124,0.45369516,0.026222652,0.027993513,0.026222652,0.15192768,0.716
0.83024259,0.21106399,0.01500097,0.21106399,0.73344625,0.010778045,0.01500097,0.010778045,0.22853505,0.876
0.97473822,0.26545733,0.0058554809,0.26545733,0.89045792,0.0051885238,0.0058554809,0.0051885238,0.30632786,0.9432
1.0797717,0.31949921,0.00010083862,0.31949921,1.0629445,5.9347201e-05,0.00010083862,5.9347201e-05,0.3733952,0.988
1.098889,0.3296667,4.542807e-12,0.3296667,1.098889,6.1530053e-13,4.5418626e-12,6.1510155e-13,0.38461115,1
1.0989011,0.32967033,2.6062793e-14,0.32967033,1.0989011,2.7283839e-14,2.5154407e-14,2.4891865e-14,0.38461538,1
1.0989011,0.32967033,2.5670577e-14,0.32967033,1.0989011,2.6514357e-14,2.5867649e-14,2.5399089e-14,0.38461538,1
0.21409339,1.0282456e-09,5.3949489e-15,1.0282458e-09,3.4275031e-09,5.5932567e-15,5.7536303e-15,6.0024603e-15,1.1996285e-09,0.2
0.21409352,1.0282455e-09,5.6000304e-15,1.0282451e-09,3.4275055e-09,5.4952711e-15,5.3361128e-15,5.5513355e-15,1.1996287e-09,0.2
0.21410569,1.0282578e-09,5.868051e-15,1.0282574e-09,3.4275483e-09,5.1761257e-15,5.8685768e-15,5.9274239e-15,1.1996439e-09,0.2
0.21520929,1.033433e-09,3.2178819e-13,1.0334333e-09,3.4482312e-09,5.6006074e-15,3.2207387e-13,5.3057442e-15,1.2075899e-09,0.2
0.23557376,1.1028333e-09,3.1386468e-12,1.1028321e-09,3.7741798e-09,-6.3821352e-14,3.139623e-12,-6.3834465e-14,1.3309327e-09,0.2352
0.29993277,1.2776756e-09,4.9505724e-12,1.2776759e-09,4.4406528e-09,-4.9429777e-14,4.9505567e-12,-5.0247187e-14,1.5691215e-09,0.3104
0.39258147,1.5563686e-09,5.0134699e-12,1.5563681e-09,5.3895478e-09,1.107418e-13,5.0133488e-12,1.1123358e-13,1.9069865e-09,0.4024
0.48346687,1.9682862e-09,4.1995903e-12,1.9682865e-09,6.8054175e-09,4.8759028e-13,4.1985638e-12,4.8651912e-13,2.4114687e-09,0.492
0.57153636,2.6484959e-09,6.5888062e-12,2.6484957e-09,9.157182e-09,1.4366394e-12,6.5880716e-12,1.4358725e-12,3.2483691e-09,0.5792
0.65570845,4.1334517e-09,1.5457828e-11,4.1334525e-09,1.4270349e-08,5.1203426e-12,1.5459142e-11,5.117151e-12,5.082376e-09,0.6632
0.73654248,2.7038081e-08,2.5065187e-10,2.7038082e-08,8.9734603e-08,1.9636289e-10,2.5065236e-10,1.9636283e-10,3.102468e-08,0.7448
0.8141511,0.00018998676,1.3937045e-06,0.00018998676,0.00060910562,1.9026405e-06,1.3937045e-06,1.9026405e-06,0.00020712071,0.824
0.92326738,0.10462349,0.00024532297,0.10462349,0.31895437,0.00022159648,0.00024532297,0.00022159648,0.15096093,0.9024
1.0325335,0.23976307,5.0833095e-05,0.23976307,0.76981555,5.7165181e-05,5.0833095e-05,5.7165181e-05,0.30924539,0.9664
1.0953624,0.32831017,2.4860796e-10,0.32831017,1.0941266,-7.9598249e-11,2.4860747e-10,-7.9598699e-11,0.38303942,0.9984
0.26304996,0.04891409,4.5826556e-06,0.04891409,0.063161718,1.0379632e-06,4.5826556e-06,1.0379632e-06,0.052362224,0.3616
0.26304996,0.04891409,4.5830772e-06,0.04891409,0.063161718,1.0381322e-06,4.5830772e-06,1.0381322e-06,0.052362224,0.3616
0.26305017,0.048914141,4.623837e-06,0.048914141,0.063161741,1.054474e-06,4.623837e-06,1.054474e-06,0.052362248,0.3616
0.26307008,0.048918985,8.5509501e-06,0.048918985,0.063163939,2.6303051e-06,8.5509501e-06,2.6303051e-06,0.052364516,0.3616
0.26456469,0.049288136,0.00029345022,0.049288136,0.063348383,0.00012627759,0.00029345022,0.00012627759,0.052546317,0.3632
0.28170195,0.05375932,0.0016660951,0.05375932,0.067512407,0.0014999894,0.0016660951,0.0014999894,0.055408236,0.3736
0.32366861,0.063322744,0.0035114512,0.063322744,0.083389445,0.0042952942,0.0035114512,0.0042952942,0.063184946,0.424
0.39600779,0.077156597,0.0088077815,0.077156597,0.11870012,0.010312406,0.0088077815,0.010312406,0.076270286,0.5232
0.56698563,0.10165095,0.018753268,0.10165095,0.23472336,0.017855495,0.018753268,0.017855495,0.10328161,0.6656
0.78342397,0.13198707,0.016672186,0.13198707,0.41623971,0.012801619,0.016672186,0.012801619,0.15651709,0.8104
0.90655833,0.1835985,0.010234272,0.1835985,0.56626633,0.0077970988,0.010234272,0.0077970988,0.22889518,0.8904
1.0157461,0.2335485,0.0029489949,0.2335485,0.7447677,0.0034187875,0.0029489949,0.0034187875,0.29958939,0.9568
1.0976366,0.32927119,7.8096788e-08,0.32927119,1.0975628,1.7994103e-08,7.8096787e-08,1.7994101e-08,0.38414933,1
1.098901,0.32967029,2.7137969e-14,0.32967029,1.098901,2.5834449e-14,2.6759975e-14,2.5076029e-14,0.38461533,1
1.0989011,0.32967033,2.6035556e-14,0.32967033,1.0989011,2.5953983e-14,2.7113767e-14,2.6603577e-14,0.38461538,1
0.21409342,1.0435444e-09,5.4817662e-15,1.0435441e-09,3.4839399e-09,5.7748411e-15,5.5300286e-15,5.654701e-15,1.2174881e-09,0.2
0.21409347,1.0435441e-09,5.3452344e-15,1.0435457e-09,3.4839426e-09,6.0535397e-15,5.3750627e-15,4.6188238e-15,1.2174887e-09,0.2
0.21409863,1.0436026e-09,7.5468753e-15,1.0436025e-09,3.4841331e-09,6.3493661e-15,7.8985769e-15,7.0161569e-15,1.2175575e-09,0.2
0.21457766,1.0491195e-09,1.5327984e-12,1.0491199e-09,3.5057859e-09,1.407249e-13,1.5333951e-12,1.4172608e-13,1.2267402e-09,0.2
0.22705071,1.1090276e-09,2.0401127e-11,1.1090277e-09,3.811051e-09,3.7690632e-13,2.0400419e-11,3.7734645e-13,1.3539727e-09,0.224
0.27289666,1.2803101e-09,3.5946053e-11,1.2803102e-09,4.5453117e-09,1.5592279e-12,3.594587e-11,1.5587632e-12,1.6288847e-09,0.2888
0.36232186,1.6244747e-09,4.5912178e-11,1.6244733e-09,5.7390212e-09,6.1745259e-12,4.5911343e-11,6.1749822e-12,2.0597209e-09,0.3848
0.46873125,2.2223437e-09,4.7630508e-11,2.2223442e-09,7.7435023e-09,1.7152727e-11,4.7630451e-11,1.7153842e-11,2.7877892e-09,0.488
0.5743717,4.2233729e-09,2.0817656e-10,4.2233719e-09,1.4001894e-08,2.2516418e-10,2.0817672e-10,2.2516586e-10,4.9830126e-09,0.5896
0.67107267,2.2851882e-07,1.7729839e-08,2.2851882e-07,6.9744253e-07,2.7702129e-08,1.7729839e-08,2.770213e-08,2.0067229e-07,0.684
0.75838722,0.00012204244,5.5144867e-06,0.00012204244,0.00039297797,7.5193011e-06,5.5144867e-06,7.5193011e-06,0.00012954621,0.776
0.8661555,0.086432587,0.0014752189,0.086432587,0.26049914,0.0014722556,0.0014752189,0.0014722556,0.1155327,0.8608
0.9723436,0.18003915,0.00074028502,0.18003915,0.5531273,0.00064884364,0.00074028502,0.00064884364,0.24760229,0.9304
1.0628703,0.28864931,1.2155985e-05,0.28864931,0.94515631,2.4489917e-06,1.2155985e-05,2.4489917e-06,0.34943036,0.9808
1.0986423,0.32959142,2.0461291e-12,0.32959142,1.098637,-5.5741079e-13,2.0466299e-12,-5.56032e-13,0.38452328,1
0.20365261,0.056687662,0.04875088,0.056687662,0.20365261,0.04875088,0.04875088,0.04875088,0.059861489,0.4408
0.20365261,0.056687662,0.04875088,0.056687662,0.20365261,0.04875088,0.04875088,0.04875088,0.059861489,0.4408
0.20365261,0.056687662,0.04875088,0.056687662,0.20365261,0.04875088,0.04875088,0.04875088,0.059861489,0.4408
0.20365263,0.05668767,0.048750887,0.05668767,0.20365263,0.048750886,0.048750887,0.048750886,0.059861493,0.4408
0.20365496,0.056688491,0.048751513,0.056688491,0.20365457,0.048751477,0.048751513,0.048751477,0.059861821,0.4408
0.20387498,0.056766696,0.048810875,0.056766696,0.20383843,0.048807628,0.048810875,0.048807628,0.059893159,0.4408
0.2137148,0.06071512,0.051638535,0.06071512,0.2122478,0.051656435,0.051638535,0.051656435,0.061758949,0.4648
0.26695123,0.079642381,0.066545688,0.079642381,0.2563643,0.068719466,0.066545688,0.068719466,0.081987721,0.5168
0.39192514,0.11608395,0.090791688,0.11608395,0.35179248,0.095019671,0.090791688,0.095019671,0.13291828,0.6568
0.57277072,0.16665473,0.10060165,0.16665473,0.52711697,0.10952205,0.10060165,0.10952205,0.21036365,0.8208
0.91925193,0.27744747,0.027677986,0.27744747,0.9805065,0.034801764,0.027677986,0.034801764,0.33639367,0.9584
1.0987879,0.32963638,3.9981571e-08,0.32963638,1.0987883,1.1064665e-07,3.9981569e-08,1.1064665e-07,0.38457581,1
1.0989011,0.32967033,2.5151556e-14,0.32967033,1.0989011,2.7335926e-14,2.6905167e-14,2.8433612e-14,0.38461538,1
1.0989011,0.32967033,2.6729301e-14,0.32967033,1.0989011,2.5401348e-14,2.542312e-14,2.6223468e-14,0.38461538,1
1.0989011,0.32967033,2.5508003e-14,0.32967033,1.0989011,2.5255387e-14,2.4608975e-14,2.5625166e-14,0.38461538,1
0.25377525,0.059994264,0.04870657,0.059994264,0.20897411,0.049379399,0.04870657,0.049379399,0.062754081,0.4696
0.25377525,0.059994264,0.04870657,0.059994264,0.20897411,0.049379399,0.04870657,0.049379399,0.062754081,0.4696
0.25377526,0.059994265,0.04870657,0.059994265,0.20897411,0.049379399,0.04870657,0.049379399,0.062754082,0.4696
0.25377552,0.059994342,0.04870659,0.059994342,0.20897429,0.04937946,0.04870659,0.04937946,0.062754126,0.4696
0.25380144,0.060001851,0.04870853,0.060001851,0.20899194,0.049385332,0.04870853,0.049385332,0.062758404,0.4696
0.25602016,0.060619123,0.048859974,0.060619123,0.21039386,0.049856306,0.048859974,0.049856306,0.06311277,0.4704
0.29811326,0.067239199,0.050103208,0.067239199,0.22595357,0.054918337,0.050103208,0.054918337,0.067788858,0.5
0.38483162,0.081199279,0.052394587,0.081199279,0.26251009,0.062813203,0.052394587,0.062813203,0.08023308,0.5664
0.48579343,0.10464875,0.054686964,0.10464875,0.33729417,0.072215721,0.054686964,0.072215721,0.1050855,0.6568
0.60348631,0.14156321,0.053599508,0.14156321,0.50040266,0.076053537,0.053599508,0.076053537,0.15406453,0.764
0.74701084,0.2040247,0.048986637,0.2040247,0.76074592,0.060180441,0.048986637,0.060180441,0.24295666,0.88
0.96557803,0.28881752,0.018300898,0.28881752,1.0084081,0.021036967,0.018300898,0.021036967,0.34345067,0.968
1.0983866,0.32951489,1.5031128e-06,0.32951489,1.0983937,2.4493638e-06,1.5031128e-06,2.4493638e-06,0.38443515,1
1.098901,0.32967031,4.4637297e-14,0.32967031,1.098901,5.8345071e-14,4.4603498e-14,5.7728802e-14,0.38461536,1
1.0989011,0.32967033,2.6134259e-14,0.32967033,1.0989011,2.6261338e-14,2.563763e-14,2.6243116e-14,0.38461538,1
0.24639332,0.09051578,0.023352027,0.09051578,0.24179633,0.02311875,0.023352027,0.02311875,0.083704589,0.4616
0.24639332,0.09051578,0.023352027,0.09051578,0.24179633,0.02311875,0.023352027,0.02311875,0.083704589,0.4616
0.24639333,0.090515783,0.023352028,0.090515783,0.24179634,0.023118749,0.023352028,0.023118749,0.08370459,0.4616
0.24639407,0.090516024,0.023352142,0.090516024,0.24179685,0.023118684,0.023352142,0.023118684,0.083704721,0.4616
0.24646478,0.090539129,0.023363049,0.090539129,0.24184556,0.02311253,0.023363049,0.02311253,0.083717312,0.4616
0.25049606,0.091757109,0.023929167,0.091757109,0.24465257,0.022871153,0.023929167,0.022871153,0.084499694,0.4664
0.2771068,0.099494324,0.024974319,0.099494324,0.26527502,0.024889802,0.024974319,0.024889802,0.091217138,0.4976
0.33840881,0.11731233,0.029009059,0.11731233,0.31491112,0.031427729,0.029009059,0.031427729,0.10850423,0.5792
0.51112929,0.15279799,0.028293428,0.15279799,0.45755537,0.028219775,0.028293428,0.028219775,0.14996015,0.7224
0.83059114,0.20714138,0.015895836,0.20714138,0.72932241,0.010632593,0.015895836,0.010632593,0.22483627,0.8776
0.96711649,0.26297701,0.0067890517,0.26297701,0.88370697,0.0053627541,0.0067890517,0.0053627541,0.3032342,0.94
1.074113,0.31488992,0.00028932139,0.31488992,1.0460302,0.00023982334,0.00028932139,0.00023982334,0.36887573,0.9872
1.0988804,0.3296641,3.2651351e-11,0.3296641,1.0988803,7.1240627e-12,3.265146e-11,7.1255671e-12,0.38460812,1
1.0989011,0.32967033,2.5748757e-14,0.32967033,1.0989011,2.5116926e-14,2.5212106e-14,2.5867461e-14,0.38461538,1
1.0989011,0.32967033,2.5742047e-14,0.32967033,1.0989011,2.7178293e-14,2.6509703e-14,2.7425317e-14,0.38461538,1
0.2509527,0.092740806,0.02492964,0.092740806,0.2509527,0.02492964,0.02492964,0.02492964,0.086207877,0.5168
0.2509527,0.092740806,0.02492964,0.092740806,0.2509527,0.02492964,0.02492964,0.02492964,0.086207877,0.5168
0.2509527,0.092740806,0.024929641,0.092740806,0.2509527,0.02492964,0.024929641,0.02492964,0.086207877,0.5168
0.25095274,0.092740821,0.024929646,0.092740821,0.25095273,0.02492964,0.024929646,0.02492964,0.086207885,0.5168
0.2509565,0.09274225,0.024930129,0.09274225,0.25095582,0.024929612,0.024930129,0.024929612,0.086208667,0.5168
0.25130863,0.092875916,0.024974924,0.092875916,0.25124535,0.024927759,0.024974924,0.024927759,0.086282377,0.5168
0.26312917,0.097436748,0.026376491,0.097436748,0.26151807,0.025900596,0.026376491,0.025900596,0.089382395,0.5368
0.32008404,0.12023057,0.035307625,0.12023057,0.31227868,0.037059204,0.035307625,0.037059204,0.11098597,0.5856
0.45817426,0.15982004,0.050979652,0.15982004,0.43783017,0.051025879,0.050979652,0.051025879,0.16148272,0.7128
0.77116703,0.2218096,0.037052324,0.2218096,0.74052009,0.030584428,0.037052324,0.030584428,0.24967631,0.8744
1.0388515,0.29978057,0.0058600361,0.29978057,0.99520009,0.0054539782,0.0058600361,0.0054539782,0.35223866,0.9728
1.0987736,0.32963197,6.3585577e-08,0.32963197,1.0987732,5.0663548e-08,6.3585576e-08,5.0663547e-08,0.38457064,1
1.0989011,0.32967033,2.5747052e-14,0.32967033,1.0989011,2.8273542e-14,2.6511427e-14,2.6792129e-14,0.38461538,1
1.0989011,0.32967033,2.6045485e-14,0.32967033,1.0989011,2.6552061e-14,2.6309498e-14,2.6485592e-14,0.38461538,1
1.0989011,0.32967033,2.5408181e-14,0.32967033,1.0989011,2.562115e-14,2.5620634e-14,2.3681827e-14,0.38461538,1
0.20588181,0.056779759,0.048759452,0.056779759,0.20381394,0.048743214,0.048759452,0.048743214,0.059964195,0.4408
0.20588181,0.056779759,0.048759452,0.056779759,0.20381394,0.048743214,0.048759452,0.048743214,0.059964195,0.4408
0.20588181,0.05677976,0.048759453,0.05677976,0.20381394,0.048743215,0.048759453,0.048743215,0.059964195,0.4408
0.20588223,0.056779887,0.048759552,0.056779887,0.2038142,0.048743294,0.048759552,0.048743294,0.05996424,0.4408
0.20592287,0.056792125,0.048769093,0.056792125,0.20383911,0.048750938,0.048769093,0.048750938,0.059968514,0.4408
0.20893201,0.057803278,0.049487762,0.057803278,0.20576994,0.04936211,0.049487762,0.04936211,0.060315694,0.4408
0.24018099,0.06529612,0.053867262,0.06529612,0.22225433,0.054849951,0.053867262,0.054849951,0.065154754,0.4632
0.32686199,0.080870913,0.060216709,0.080870913,0.26059808,0.065703971,0.060216709,0.065703971,0.080356776,0.5456
0.46590971,0.11220293,0.072976404,0.11220293,0.34613186,0.085366696,0.072976404,0.085366696,0.1155,0.6672
0.63176448,0.15732469,0.084218939,0.15732469,0.52862294,0.10062396,0.084218939,0.10062396,0.18523296,0.82
0.90903819,0.26282288,0.031630467,0.26282288,0.92491379,0.030586476,0.031630467,0.030586476,0.3141625,0.94
1.090393,0.32706532,0.00035984582,0.32706532,1.0910684,0.00044024296,0.00035984582,0.00044024296,0.38166793,0.996
1.0988994,0.32966983,1.6882418e-11,0.32966983,1.0988994,2.1446085e-11,1.6881548e-11,2.1446858e-11,0.3846148,1
1.0989011,0.32967033,2.6221587e-14,0.32967033,1.0989011,2.6179361e-14,2.4910797e-14,2.5354199e-14,0.38461538,1
1.0989011,0.32967033,2.6593259e-14,0.32967033,1.0989011,2.6333302e-14,2.7713574e-14,2.8150434e-14,0.38461538,1
0.25091612,0.092718327,0.024946887,0.092718327,0.25091612,0.024946887,0.024946887,0.024946887,0.086189571,0.5168
0.25091612,0.092718327,0.024946887,0.092718327,0.25091612,0.024946887,0.024946887,0.024946887,0.086189571,0.5168
0.25091612,0.092718327,0.024946887,0.092718327,0.25091612,0.024946887,0.024946887,0.024946887,0.086189571,0.5168
0.25091627,0.092718371,0.024946912,0.092718371,0.25091621,0.024946882,0.024946912,0.024946882,0.086189597,0.5168
0.25093044,0.092722595,0.024949293,0.092722595,0.25092513,0.024946475,0.024949293,0.024946475,0.086192078,0.5168
0.25213129,0.093077342,0.025143743,0.093077342,0.25168874,0.024919268,0.025143743,0.024919268,0.086408239,0.5176
0.27291388,0.098865065,0.026983344,0.098865065,0.26592382,0.026662727,0.026983344,0.026662727,0.091203108,0.5344
0.33988631,0.11729897,0.032846801,0.11729897,0.31266296,0.035110229,0.032846801,0.035110229,0.10895115,0.5952
0.50345254,0.15397739,0.045581691,0.15397739,0.41658977,0.047417922,0.045581691,0.047417922,0.14975525,0.7144
0.7813799,0.20787303,0.042888127,0.20787303,0.71084853,0.033608525,0.042888127,0.033608525,0.22752391,0.8632
0.98568669,0.27894963,0.016030339,0.27894963,0.93319621,0.013116626,0.016030339,0.013116626,0.32797792,0.9528
1.0959834,0.32874118,4.2555689e-05,0.32874118,1.0958567,3.9997362e-05,4.2555689e-05,3.9997362e-05,0.38354112,0.9992
1.0989007,0.32967021,9.5240564e-13,0.32967021,1.0989007,8.7848491e-13,9.5314202e-13,8.7875063e-13,0.38461524,1
1.0989011,0.32967033,2.602372e-14,0.32967033,1.0989011,2.6181199e-14,2.6028573e-14,2.548446e-14,0.38461538,1
1.0989011,0.32967033,2.6298092e-14,0.32967033,1.0989011,2.3937252e-14,2.6442372e-14,2.4591744e-14,0.38461538,1
0.25093582,0.092736392,-0.024926604,0.092736392,0.25093582,-0.024926604,-0.024926604,-0.024926604,0.086202845,0.5168
0.25093582,0.092736392,-0.024926604,0.092736392,0.25093582,-0.024926604,-0.024926604,-0.024926604,0.086202845,0.5168
0.25093582,0.092736392,-0.024926604,0.092736392,0.25093582,-0.024926604,-0.024926604,-0.024926604,0.086202845,0.5168
0.25093584,0.0927364,-0.024926605,0.0927364,0.25093584,-0.024926606,-0.024926605,-0.024926606,0.08620285,0.5168
0.25093726,0.092737085,-0.024926706,0.092737085,0.25093732,-0.024926753,-0.024926706,-0.024926753,0.086203262,0.5168
0.25107377,0.092802836,-0.024936453,0.092802836,0.25107967,-0.02494088,-0.024936453,-0.02494088,0.086242843,0.5168
0.25894425,0.096681846,-0.025851254,0.096681846,0.2592081,-0.025960495,-0.025851254,-0.025960495,0.088861366,0.54
0.3165419,0.12413691,-0.037900386,0.12413691,0.31758356,-0.037479428,-0.037900386,-0.037479428,0.11478253,0.5912
0.45359334,0.16085135,-0.050298264,0.16085135,0.45491136,-0.050125459,-0.050298264,-0.050125459,0.16567699,0.7176
0.73829527,0.22106614,-0.028174307,0.22106614,0.73423461,-0.029108234,-0.028174307,-0.029108234,0.25468962,0.8672
1.053624,0.31669124,-0.0010061585,0.31669124,1.0674982,-0.0010788583,-0.0010061585,-0.0010788583,0.37002155,0.984
1.0988916,0.32966748,-1.2019875e-10,0.32966748,1.0988916,-1.6934569e-10,-1.2019803e-10,-1.6934651e-10,0.38461206,1
1.0989011,0.32967033,2.496366e-14,0.32967033,1.0989011,2.6348245e-14,2.6166483e-14,2.4624622e-14,0.38461538,1
1.0989011,0.32967033,2.5781856e-14,0.32967033,1.0989011,2.579188e-14,2.5038241e-14,2.4688213e-14,0.38461538,1
1.0989011,0.32967033,2.6767693e-14,0.32967033,1.0989011,2.6605873e-14,2.5738854e-14,2.6657885e-14,0.38461538,1
0.2123065,0.061902147,-0.050160251,0.061902147,0.27886641,-0.048626996,-0.050160251,-0.048626996,0.064224006,0.4696
0.2123065,0.061902147,-0.050160251,0.061902147,0.27886641,-0.048626996,-0.050160251,-0.048626996,0.064224006,0.4696
0.2123065,0.061902152,-0.050160253,0.061902152,0.27886643,-0.048626998,-0.050160253,-0.048626998,0.064224008,0.4696
0.21230726,0.06190259,-0.050160523,0.06190259,0.27886779,-0.048627249,-0.050160523,-0.048627249,0.064224159,0.4696
0.21237947,0.061944305,-0.050186249,0.061944305,0.27899754,-0.048651128,-0.050186249,-0.048651128,0.064238649,0.4696
0.21612741,0.063970885,-0.05154377,0.063970885,0.28591972,-0.049734365,-0.05154377,-0.049734365,0.065072508,0.4776
0.23208522,0.070235277,-0.05710526,0.070235277,0.32896662,-0.052295116,-0.05710526,-0.052295116,0.069862526,0.52
0.26364521,0.082835089,-0.063853347,0.082835089,0.42590989,-0.054944841,-0.063853347,-0.054944841,0.080990472,0.5952
0.32446006,0.10257112,-0.071314017,0.10257112,0.54329619,-0.058204734,-0.071314017,-0.058204734,0.10040116,0.6872
0.5316979,0.14555827,-0.052586374,0.14555827,0.70235219,-0.048514393,-0.052586374,-0.048514393,0.14804795,0.8008
0.71914515,0.21154058,-0.016085782,0.21154058,0.86662526,-0.027187064,-0.016085782,-0.027187064,0.2397963,0.8928
0.93171497,0.2844,-0.006069135,0.2844,1.0140962,-0.0092643301,-0.006069135,-0.0092643301,0.33639733,0.9624
1.0963564,0.32889733,-2.4481725e-05,0.32889733,1.0964981,-2.8320634e-05,-2.4481725e-05,-2.8320634e-05,0.38372248,0.9992
1.0989008,0.32967023,-4.6070676e-13,0.32967023,1.0989008,-5.4475883e-13,-4.6048094e-13,-5.4244452e-13,0.38461527,1
1.0989011,0.32967033,2.5906092e-14,0.32967033,1.0989011,2.6509715e-14,2.6908168e-14,2.508989e-14,0.38461538,1
0.23739401,0.083965481,-0.031705758,0.083965481,0.23739401,-0.031705758,-0.031705758,-0.031705758,0.079120577,0.488
0.23739401,0.083965481,-0.031705758,0.083965481,0.23739401,-0.031705758,-0.031705758,-0.031705758,0.079120577,0.488
0.23739401,0.083965482,-0.031705758,0.083965482,0.23739401,-0.031705758,-0.031705758,-0.031705758,0.079120577,0.488
0.2373941,0.083965531,-0.03170576,0.083965531,0.23739419,-0.031705789,-0.03170576,-0.031705789,0.079120604,0.488
0.23740337,0.083970297,-0.031705982,0.083970297,0.23741143,-0.031708765,-0.031705982,-0.031708765,0.079123239,0.488
0.23818177,0.084361673,-0.031730863,0.084361673,0.2388447,-0.031945397,-0.031730863,-0.031945397,0.079348987,0.488
0.25193293,0.090330996,-0.033975067,0.090330996,0.2617691,-0.034160543,-0.033975067,-0.034160543,0.084106197,0.5064
0.29599821,0.10844766,-0.042953898,0.10844766,0.33451951,-0.040209662,-0.042953898,-0.040209662,0.10157695,0.5752
0.3950104,0.1469218,-0.057263231,0.1469218,0.49595737,-0.052640411,-0.057263231,-0.052640411,0.14234238,0.696
0.64345661,0.19808153,-0.052449983,0.19808153,0.73161335,-0.054442068,-0.052449983,-0.054442068,0.22076143,0.8448
0.94543953,0.27837751,-0.018532816,0.27837751,0.96675309,-0.021045176,-0.018532816,-0.021045176,0.32900309,0.9536
1.0955929,0.32862998,-6.660813e-05,0.32862998,1.0955778,-6.0959714e-05,-6.660813e-05,-6.0959714e-05,0.3834199,0.9992
1.0989006,0.32967018,-1.5306498e-12,0.32967018,1.0989006,-1.4190997e-12,-1.5307748e-12,-1.4179402e-12,0.38461522,1
1.0989011,0.32967033,2.5348515e-14,0.32967033,1.0989011,2.5981817e-14,2.6601687e-14,2.6130782e-14,0.38461538,1
1.0989011,0.32967033,2.5975465e-14,0.32967033,1.0989011,2.5643654e-14,2.6291504e-14,2.5173279e-14,0.38461538,1
0.25679774,0.094120771,-0.024078522,0.094120771,0.3216992,-0.025932959,-0.024078522,-0.025932959,0.090573352,0.544
0.25679774,0.094120771,-0.024078522,0.094120771,0.3216992,-0.025932959,-0.024078522,-0.025932959,0.090573352,0.544
0.25679775,0.094120772,-0.024078523,0.094120772,0.32169921,-0.025932959,-0.024078523,-0.025932959,0.090573352,0.544
0.25679792,0.094120857,-0.024078555,0.094120857,0.32169946,-0.025932957,-0.024078555,-0.025932957,0.090573396,0.544
0.25681444,0.094129066,-0.024081655,0.094129066,0.32172402,-0.0259327,-0.024081655,-0.0259327,0.090577654,0.544
